uid,text,label_yn
deepoffense_mr_t2_train_53, दळभद्री भिकारी आघाडी सरकार चा धिक्कार असो ,1
deepoffense_mr_t2_train_54, भक्तांवर आज अशी वेळ आलेली आहे की उद्या दाऊद इब्राहिम पण मुंबई महाराष्ट्र विरोधात बोला तर ये मंद त्याला पण पप्पा पप्पा बोलायला… ,1
deepoffense_mr_t2_train_55, एक बाईने तुमच्या तोंडात शेण घातले ते बघ आधी. मुलीच्या फोटोला चप्पल मारतात  डॉनच्या धमकीवर शेपूट घालून घरात बसतात आणि ग… ,1
deepoffense_mr_t2_train_56, बेअक्कल भक्तांना अजुन सुध्दा वाटतंय की ला याचा मोबदला द्यावा लागेल असं  अरे भक्तांडानो ते अनधिकृ… ,1
deepoffense_mr_t2_train_57, बिनबुडाचे अंड भक्त.. मूड पण नाय होत b........च बोलायला भक्तान बरोबर... ,1
deepoffense_mr_t2_train_58, तुम्ही कंगनाच काय घेऊन बसलात जर मुंबई महानगरपालिकाने प्रत्येक ठिकाणी कारवाई केली तर तुम्ही झाटु लोकं मुंबईत राहु पण… ,1
deepoffense_mr_t2_train_59, हिंदू धर्मात 4 वेद  6 शास्त्र  18 पुराण  60 नीति. 108 उपनिषद आहेत तरीही काही दळभद्री लोक डोके टेकवायला पीर बाबाच्या मदार… ,1
deepoffense_mr_t2_train_60, दळभद्री हरामखोरांचे सरकार आहे हे. ,1
deepoffense_mr_t2_train_61, सगळे भाजपा चे मंद आणि मतिमंद मंत्री आणि भक्तगण. ज्या व्यक्ती ला शिवसेना च्या कार्यकर्त्यांनी झोडल ते चुकीचा वाटले… ,1
deepoffense_mr_t2_train_62, हिंदू मुस्लिम करत बस्स भडव्या भक्तांडया मोटा भाई चा गुपु खाणारे भक्त  बाईला त… ,1
deepoffense_mr_t2_train_63, घाणीत लोळणारे डुक्कर कोण? सावरकरांची बदनामी करणारे खरे डुक्कर आणि भेकड. ,1
deepoffense_mr_t2_train_64, gdp पडायला  शेठ  जबाबदार नाही असं अंडभक्त  म्हणतात पण जर का gdp वाढला असता तर हेच  गोट्या  सुजेपर्यंत नाचले असते. ,1
deepoffense_mr_t2_train_65, 4.शेवटी निकाल लागला तरी तो कुणाच्या बाजूने लागणार? मराठा समाजाच्या बाजूने लागणार की त्या भिकारचोट लोकांच्या बाजूने… ,1
deepoffense_mr_t2_train_66, . सत्ताधारी सरकार चे आमदार एका बाईचे थोबाड फोडायची धमकी देत होते. तेव्हा कुठे होतात? मूग गिळून शेप… ,1
deepoffense_mr_t2_train_67, बेड्स मिळत नसल्याने .... ?? सगळी जंबो सेंटर फक्त गोट्या खेळायला उभी केली आहेत का ? पासून ,1
deepoffense_mr_t2_train_68, राष्ट्रीय सर्वविक्री अमावस्येच्या सर्वांना दळभद्री शुभेच्छा. ,1
deepoffense_mr_t2_train_69, अरे वारं चिवसेना यांना आजच का सुचले असेल अरे तुमच्या पेक्षा लहान पोरं गोटया गोटया सुद्धा चांगल्या खे… ,1
deepoffense_mr_t2_train_70, तुला समजणार नाही सांगितलं तरी तू परत प्रश्न विचारत आहेत   मंद भक्ता तुझी अक्कल bjp चे फेक मॅसेज फोटो फॉरवर्ड करण्याइतकीच आहे ,1
deepoffense_mr_t2_train_71, शेणेच्या कोमटरावांच्या आणी त्यांचा पुत्र पेंगु यांच्या गोट्या चोळणं बंद करा आता...थोडं… ,1
deepoffense_mr_t2_train_72, सर्वात मोठे तर भिकारचोट तर मराठी कुपत्रकारिता आहे आणि है ऑस्ट्रेलियात संडास साफ करणारे तर खूप निर्लज्ज ,1
deepoffense_mr_t2_train_73, हे युपी बिहारी भय्ये सगळे नपुंसक आहेत बहुतेक .... ह्या लोकात कोणी भैय्या राजा महाराजा होऊन गेला नाही ..… ,1
deepoffense_mr_t2_train_74, स्त्रियांना समान वागणूक देत नाहीत हे साले भिकारचोट लांडगे ह्यांच्या पुस्तकातच लिहिलं आहे मारहाण करा स्त्रियांना ,1
deepoffense_mr_t2_train_75, भिकारचोट लोकांची सगळ्यात जास्त संख्या असते फुकटच्या योजनेत  अन् हे कटवे तर 10पिढ्यांचे भिकारचोट कसे सोडतील फुकटचे पाचशे रुपये ,1
deepoffense_mr_t2_train_76, आपने काफी पुच्ची मेने मला पुची ,1
deepoffense_mr_t2_train_77, तुझ्यासारख्या आरक्षणाच्या जीवावर जगणाऱ्या भिकारचोट लोकांना आधी सारखं डांगीला झाडू लावू… ,1
deepoffense_mr_t2_train_78, हिंम्मत भाषा बायलांच्या तोंडातुन अशी वाटते जशी डुक्काराच्या तोंडात त्याचाच गु ... ,1
deepoffense_mr_t2_train_79, मदराशा चा भोंगा बंद करा अशी विनंती केल्यावर तोंडात केळ घेऊन बसलेली   वर्षानुवर्षे पावसाळ्यात गटारी साफ न करता आ… ,1
deepoffense_mr_t2_train_80, चायचा भोसडा ह्या सर्व राजकारण्यांच्या..काय लावलाय रे झाटूजिनो किती दिवसांपासून तेच तेच....ते रिया सुशांत..आणि आता… ,1
deepoffense_mr_t2_train_81, एकदम मान्य   नाहीतरी ही भिकारचोट मंडळी त्या सिनेमामध्ये आपल्या संस्कृतीचा लिलाव करताना प… ,1
deepoffense_mr_t2_train_82, हिटलर भाजप च्या गोटया चोळ्या … ,1
deepoffense_mr_t2_train_83, तरीही काही भिकारचोट जाणता राजा कस काय म्हणता काय माहित  ,1
deepoffense_mr_t2_train_84, मूर्खा त्यांना काही मराठी माणसं बोलायला नाही गेले तेच आले इथं भिकारी ,1
deepoffense_mr_t2_train_85, आताच आलेल्या माहिती नुसार ... खाजपा मध्ये पागल झालेल्या मंदाचीं यादी ज़ाहिर झाली आहे.. (सत्ता नसल्या मुळे होणारे मंद) १… ,1
deepoffense_mr_t2_train_86, केंद्रात सवर्ण आरक्षण १०  डायरेक्ट मंजूर. आणि महाराष्ट्रात मराठा आरक्षण रद्द. वा रे भिकारचोट. राजकारण आणि राजकारणी ,1
deepoffense_mr_t2_train_87, अंड भक्त ची काही सीमा नसते काही लिहू शकतात ते  चीन कडून घेतलेला कर्ज अंड भक्ता साठीच आहे  ,1
deepoffense_mr_t2_train_88, मग महा विकास आघाडी सरकार काय गोट्या खेळत होता ला त्यांना सगळं तपासता ना… ,1
deepoffense_mr_t2_train_89, अरे विरोधी पक्ष नेता आहे ना तूम्ही   काय गोट्या खेळताय का ? काय चालले आहे महाराष्ट्र मधे ? हुकुमशाही… ,1
deepoffense_mr_t2_train_90,मी कीती तरी मंद लोकांकडून ऐकलं की मोदी तानाशाही करतोय म्हणून आणि उदाहरण मागितले तर प्रोपेर एक पण नाही. आणि आज ताना…,1
deepoffense_mr_t2_train_91,तुझ्या सारख्या दळभद्री लोकांमुळे भाजप परत जाती का नाही बघ रसातळाला.,1
deepoffense_mr_t2_train_92,निवडक इलेक्ट्रॉनिक मीडिया म्हणजे अक्कलशुन्य लोकांनी पोसलेली रांड होय. खऱ्याखुऱ्या रांडेला…,1
deepoffense_mr_t2_train_93,संघ बुद्धी   मंद बुद्धी,1
deepoffense_mr_t2_train_94,leave it असल्या मंद सैनिकांच्या नादाला लागायचं नाही ...mute करायचं जेव…,1
deepoffense_mr_t2_train_95,मादरचोद न्युज मिडिया... त्या सुशांतच्या बातम्या पाहून पाहून डोक्याचा भोसडा झालाय...,1
deepoffense_mr_t2_train_96,याच्या बापाचा महाराष्ट्र आहे का? मीडिया ही दळभद्री लोकांची मुलाखत घेते भिकारी बिहारी साले... जय महाराष्ट्र,1
deepoffense_mr_t2_train_97,मग महाविकास आघाडी काय गोट्या खेळत होता का त्यांना…,1
deepoffense_mr_t2_train_98,सगळ्यात जास्त बदनामी हे दळभद्री सरकार आणि ह्यांच्या पक्षाच्या गुंडांमुळे होते आहे महाराष्ट्राची.,1
deepoffense_mr_t2_train_99,जे कोणी कंगनाचा विरोध आणि संजयचा सपोर्ट करताय त्या प्रत्येकाने घरी जाऊन स्वतःच्या ला आणि म्हणावे… AMBIGUOUS,1
deepoffense_mr_t2_train_100, मंद बुद्धि आहेत हे शेनीक ,1
deepoffense_mr_t2_train_101, यांना पोर्टस्टार म्हणणाऱ्या नालायक जातीच्या ला महाराष्ट्रातील विशिष्ट पक्षाचे कार्यकर्ते… ,1
deepoffense_mr_t2_train_102, दलिंदर पक्ष आणि त्याचे भिकारचोट कार्यकर्ते अजूनही तुम्ही आरक्षण अन समाजहितापेक्षा पक्षप्रेमाला महत्व देत असाल तर  तु… ,1
deepoffense_mr_t2_train_103, बावळट आणि मूर्ख आहेस किंवा या जगातल्या सगळ्या vrinda नावाच्या बायका मूर्ख आहेत. ,1
deepoffense_mr_t2_train_104, अंड भक्त आहेत ते  तुम्ही कांद्याचा अपमान करत आहात त्यांना फेकून नका मारू तसें पण ते… ,1
deepoffense_mr_t2_train_105, तू तर भय्या लोकांची औलाद आहे  तू त्या लोकांना चडून घाय… ,1
deepoffense_mr_t2_train_106, यांच्या बुडाला आग लागली महाराजांचे नाव दिले गेले म्हणून.... दळभद्री कुठले ,1
deepoffense_mr_t2_train_107, कोठून येतात ही भिकारचोट माणसे.. ,1
deepoffense_mr_t2_train_108, घ्या आता गु सांभाळून बिहार मध्ये आणि काही झाला तरी साहेब pm होणार आहेत 2024 ला मग बघा कशी… ,1
deepoffense_mr_t2_train_109, भाजप तर नालायक आहेचं. त्यांची मुजोरी य् सहा वर्षांत खूप वाढली आहे. पण अशीच मुजोरी आणि हिंसा हे कम्युनिस्ट वर्षानुवर्षे करत… ,1
deepoffense_mr_t2_train_110, शिवसेनेने निवडणुकीत स्वतंत्र बाणा ठेवावा.दळभद्री भाजपबरोबर मैत्री अजिबात नको... ,1
deepoffense_mr_t2_train_111, भेंचोद zee मराठी दुसरी जाहिरातच दाखवेनात     फक्त वि...वि करत बसलेत ,1
deepoffense_mr_t2_train_112, भाजपचे अंडभक्त व आयटी सेल ह्यांना अत्यंत खालच्या व अर्वाच्य भाषेत बोलत आहेत  हा महाराष्ट्राचा अवमान… ,1
deepoffense_mr_t2_train_113, दलिंदर पक्ष आणि त्याचे भिकारचोट कार्यकर्ते अजूनही तुम्ही आरक्षण अन समाहितापेक्षा पक्षप्रेमाला महत्व देत असाल तर  तुम्ही समा… ,1
deepoffense_mr_t2_train_114, चोर सरकार साली ,1
deepoffense_mr_t2_train_115, मराठी पत्रकार खूप naughty असतात... महाराष्ट्र चा समस्या बाबत बोलला.. तोंडात लॉलीपॉप जातो.. ,1
deepoffense_mr_t2_train_116, मग महाराष्ट्र सरकार काय गोट्या खेलतय का आनी काय म्हाने सौ दाऊद पर एक राऊत आता संजय राऊत… ,1
deepoffense_mr_t2_train_117, अबे कटेले लंड के मदरसा छाप मूल्ले। आम्ही मराठी भैया असो  मराठी मद्रासी असो   मराठी गुजराती… ,1
deepoffense_mr_t2_train_118, तुमची शिकायची लायकी नाही  त्यामुळे आम्हाला हिंदी शिकवायला लागलात… ,1
deepoffense_mr_t2_train_119, भिकारचोट मराठी मिडिया ,1
deepoffense_mr_t2_train_120, दलिंदर पक्ष आणि त्याचे भिकारचोट कार्यकर्ते अजूनही तुम्ही आरक्षण अन समाहितापेक्षा पक्षप्रेमाला महत्व देत असाल तर  तुम्ही स… ,1
deepoffense_mr_t2_train_121,ह्याला खरंतर कधीच आत टाकला पाहिजे होता. पैसा आणि स्टारडमच्या जोरावर चाललाय सगळं. एकदा ह्याच्यावर घाल…,1
deepoffense_mr_t2_train_122,भोसडीच्या तुझ्या आईचा मी नवरा आहे. तुझ्या आईची गांड बघ. मागून गांड मारून मारू…,1
deepoffense_mr_t2_train_123,तुला कुत्र तर विचारत का ? आणि हो एकट्या कंगणाने तुमच्या गोट्या चोळून पार धूर काढला  घंटा काय करावं क…,1
deepoffense_mr_t2_train_124,गुरव बाई लई रांड  लई माणसाचा पुळका तिला झवाडी साली  चु…,1
deepoffense_mr_t2_train_125,अरे भडव्या जातीवादी किद्या…,1
deepoffense_mr_t2_train_126,बांधल  त्यावेळी उद्धव गांजा ओढत होता का? एवढी बुडाला खाज असेल तर कुर्ला मधे जाऊन बघ  आणि विचा…,1
deepoffense_mr_t2_train_127,भिकारचोट म्ह्राताऱ्या तुझ्या लयकित रहा. पुण्यात राहून तू जास्त बोलत आहेस.,1
deepoffense_mr_t2_train_128,विना ने काय घोडं मारलं??? शिव ठाकरे एक नंबर चा बावळट होता. कशाला त्याला मध्ये घ्या? म्हणे 🤣🤣🤣,1
deepoffense_mr_t2_train_129,बावळट कंगना एका मराठी अभिनेत्रीला बोलताना लाज वाटत नाही त्यावर इतकं गलिच्छ बोलताना एक महिला पत्रकार ह…,1
deepoffense_mr_t2_train_130,कायम कुत्र्यासारख भुंकणारे टरबुज्या आणि चंपा   तोंडात कोणीतरी मु..ल्या सारख तोंड बंद करून गप्प का ? ती कंगना महारा…,1
deepoffense_mr_t2_train_131,लंड चाट्या बुल्ल्या..कार्यकुत्र्या तु…,1
deepoffense_mr_t2_train_132,त्या पंतप्रधानाला म्हणावे की सातारा सांगली कोल्हापूरला देखील तुझ्या नकाशात दाखव.च्यायला यडपट,1
deepoffense_mr_t2_train_133,अय नरसाळ्या मुंबई तुझ्या बापाची पेंड लागलीय काय असे गटर सडक छाप लै आले मुंबई महाराष्ट्रा…,1
deepoffense_mr_t2_train_134,साहेब बापाचा घाम विसरण्या ईतके आम्ही नालायक नाही पन तुमच्या चुकीच्या धोरणांमुळे आम्हाला तेवढ…,1
deepoffense_mr_t2_train_135,तुजी लायकी आहे भडव्या गु खायची आमचा रोज येऊन खा मादरचोत साला भडव्या फेक अकाउंट वरू…,1
deepoffense_mr_t2_train_136,च्यायला मला सुरवातीला 2106 आकडा बघून वाटलं.. कि स्वप्निल भाऊ पण बच्चन साहेबांच्या मागे लागले कि काय?,1
deepoffense_mr_t2_train_137,तुझ्या तोंडात gotya आहेत ना योगीच्या त्या काढ 🤣🤣🤣,1
deepoffense_mr_t2_train_138,तुजाई च्या गांडीत मी मुतायचो आणि शॉट दिल्यावर ती पटकन मुतायची साली रंडी,1
deepoffense_mr_t2_train_139,मुर्खा मी घेत नाही.. गरजू ने घ्यावा... लोकांना मोफत चे रेशन... शेतकरी खात्यात 2000..…,1
deepoffense_mr_t2_train_140,कशाला झाशीची राणी उपमा देता ह्या बावळट बाई ला त्यांच्या नखाची सर तरी येईल का ह्या बेवडी ला,1
deepoffense_mr_t2_train_141,5 वर्षे गोट्या खेडत बसले होते काय साहेब तुम्ही....... की फक्त हांजी हांजी करण्यात गेली सगळी 5 वर्षे तुमची,1
deepoffense_mr_t2_train_142,तुझ्यासारखे दळभद्री जनतेची माथी bhadkavnyacha kaam करत a…,1
deepoffense_mr_t2_train_143,कुठल्या नौदलाचा अधिकारी होता रे हा? बावळट लोकांनो  मर्चंट नेव्ही मध्ये होता तो.,1
deepoffense_mr_t2_train_144,झाट कळलं नसेल त्याला,1
deepoffense_mr_t2_train_145,आबे चुतीये लोक तुला शिव्या देत आहेत ह्या वरूनच ओळख मराठी लोकांच्यात किती चीड निर्माण झाली आहे.....मंद बुद्धी आ…,1
deepoffense_mr_t2_train_146,फडणवीस टीव्ही वर आले की आई म्हणते  नळावरच भांडण बंद कर  अजून एखाद्याचा किती अपमान व्हावा अध्यक्ष महोदय.,1
deepoffense_mr_t2_train_147,हा ट्विट पोहचू द्या कंगना पर्यंत छत्रपती शिवरायांच्या महाराष्ट्राला बोलते ही हरामखोर तुझी नक्की जळाली असेलच…,1
deepoffense_mr_t2_train_148,पाद गेल्यावर बोचा आवळून काहीही फायदा नाही...उध्वस्त माणसा,1
deepoffense_mr_t2_train_149,बावळट 🤣कगंना,1
deepoffense_mr_t2_train_150,अरे मुर्खा तेच तर सांगतोय महापौरांच्या…,1
deepoffense_mr_t2_train_151,छत्रपतींच्या महाराष्ट्राला पाकिस्तान म्हणणारी ही मंद बाई स्वतःला झाशीची राणी समजते. मु…,1
deepoffense_mr_t2_train_152,आधी बातमी वाच रे मंद भक्ता  तुमच्या सारख्या लोकांसाठी च बनवून ठेवलीय.,1
deepoffense_mr_t2_train_153,शेतकऱ्यांना देशोधडीला लावणाऱ्या दळभद्री सरकारचा जाहीर निषेध. मोदी राजिनामा द्या.,1
deepoffense_mr_t2_train_154,देशद्रोही  मुंबई द्रोही  महाराष्ट्रद्रोही बेवडी कंगना. भक्त लोकांच्या तोंडात शेण गेलं का आता बाबर आर्मी  पाकि…,1
deepoffense_mr_t2_train_155,अकलेचे तारे कशाला तोडतोय मूर्ख. अरे तुरे करायला भाग पाडतोय तू. तुझ्या अकलेची कीव येते. मराठी कलाका…,1
deepoffense_mr_t2_train_156,कोण ती भिकारचोट अभिनेत्री,1
deepoffense_mr_t2_train_157,तु मंद आहेस म्हणुन मी सगळ्या नाईक लोकांना कशाला मंद म्हणु.…,1
deepoffense_mr_t2_train_158,तुला लाईकी आहे? आणि तु श्रीमंतबाळा लहान आहेस…,1
deepoffense_mr_t2_train_159,तुझ्या आईचा भोसडा बाजू वाल्याने मरला आहे का रे मादरचोद,1
deepoffense_mr_t2_train_160,खरा इतिहास तुझा बाप कधी पाहूच शकला नाही म्हणून तर तुझ्या सारखी नालायक अवलाद पैदा झा…,1
deepoffense_mr_t2_train_161,अरे बावळट माणसा  तूझ्या विष्णूच्या अवताराने नौकर्या द्यायच्या सोड  असलेल्या नौकर्या घालवल्या लोकांच्या…,1
deepoffense_mr_t2_train_162,अरे जेव्हा कंगना मुंबई बद्दल अपशब्द काढत होती तेव्हा तुझ्या सारख्या महाराष्ट्रद्रोही आणि दळभद्री लोक बिळात जाऊन बस…,1
deepoffense_mr_t2_train_163,संज्याभौ रौतांचा सध्याचा ‘स्ट्राईक रेट  पाहता २०२४ च्या विधानसभा निवडणुकीत ‘शेणेला  किती जागा मिळणार?,1
deepoffense_mr_t2_train_164,तुजी अयीच पुच्ची।,1
deepoffense_mr_t2_train_165,चल नीघ ग नाशुक्री भिकारचोट स्वत  ला काय संत समजतेस का तू? घमंड तूला आहे,1
deepoffense_mr_t2_train_166,लवडा घे तू बिहारी,1
deepoffense_mr_t2_train_167,tula एकटीलाच तेवढी अक्कल बाकी सर्व मंद बुध्दी ना .नाटकी कुठली निघ,1
deepoffense_mr_t2_train_168,भडव्या पत्रकारा  gdp  बेकारी  नोकरभरती  सरकारी कंपन्या विकल्या त्याबद्दल बोल जरा,1
deepoffense_mr_t2_train_169,नीट विचारलं तर नीट बोल भडव्या...,1
deepoffense_mr_t2_train_170,अरे बापरे तो बावळट शेठ आणि ट…,1
deepoffense_mr_t2_train_171,कारे मादरचोद नेरकर जास्तच माजलेला दिसतोय तू. तुझ्या आई बहिणी झोपत असतील गावातील लोकांब…,1
deepoffense_mr_t2_train_172,नाही रे हिचासारखे लंड चाटे🤣🤣🤣🤣🤣🤣,1
deepoffense_mr_t2_train_173,तुझ्या बहिणीच्या तोंडात माझ्या हातून चोकोबार,1
