uid,text,label_yn
ltrc_tel_train_110,"ప్రతి ఏటా చైత్ర మాసంలో జాతర సందర్భంగా నాలుగో రోజున అమ్మవారికి టిటిడి సారె సమర్పించడం ఆనవాయితీగా వస్తోంది.
",0
ltrc_tel_train_111,"విజరు ఎంపిక గురించి మాట్లాడుతూ,అన్ని విషయాలు చర్చించే నిర్ణయం తీసుకున్నాము.
",0
ltrc_tel_train_112,"ప్రతి టెస్టు పెద్ద సవాలే.
",0
ltrc_tel_train_113,కానీ దాని తాలూకు ప్రమోషన్‌ కానీ సందడి కానీ ఆన్‌ లైన్‌లో కూడా కనిపించడం లేదు.,0
ltrc_tel_train_114,"విస్డన్‌ క్రికెటర్స్‌గా కోహ్లి, మంధానా.",0
ltrc_tel_train_115,"ప్రస్తుతం అమెరికా కంపెనీలు గూగుల్‌, ఆపిల్‌కు చెందిన ఆండ్రాయిడ్‌, ఐఓఎస్‌ ఆపరేటింగ్‌ సిస్టమ్స్‌ మార్కెట్‌ను ఏలుతున్న సంగతి తెలిసిందే",0
ltrc_tel_train_116,"రెండుసార్లు ఫైనల్‌లో అడుగుపెట్టిన ఆ జట్టు 2016తో విజేతగా నిలిచి 2018ల్లో రన్నరప్‌గా ఉంది.
",0
ltrc_tel_train_117,"ఈ మ్యాచ్‌ ధోనికి ఓవరాల్‌గా 300వ టీ20 కాగా,ఈ ఘనతను అందుకున్న తొలి భారత క్రికెటర్‌గా ఈ మిస్టర్‌ కూల్‌ నిలిచాడు.
",0
ltrc_tel_train_118,"ఇక భారీగా పరుగులు సమర్పించుకున్న బౌలర్‌ హసన్‌ అలీపై సైతం అక్తర్‌ మండిపడ్డాడు.
",1
ltrc_tel_train_119,"అలా కాకుండా కేఎల్‌ రాహుల్‌ నుంచి జట్టు మేనేజ్‌మెంట్‌ భారీ ఇన్నింగ్స్‌ను కోరుకుంటోంది.
",0
ltrc_tel_train_120,మిక్కీ జె మేయర్ సంగీతం సమకూరుస్తోన్న వాల్మీకి అన్నివర్గాల్లో ఆసక్తి పెంచుతోంది,0
ltrc_tel_train_121,ఈ ఘటన పాతబస్తీలో కలకలం రేపింది,0
ltrc_tel_train_122,"వైసిపిలోకి వెళితే రాజీనామాల నిబంధ‌న‌, ఓ వేళ చేసినా తిరిగి గెలుస్తామ‌న్న ధీమా లేక పోవ‌టంతో బిజెపిలో చేరేందుకు సంసిద్ధ‌త వ్య‌క్తం చేస్తున్న‌ట్టు బిజెపి వ‌ర్గాలే చెపుతున్నాయి.
",0
ltrc_tel_train_123,ఆయనకు విశ్రాంతి ఇస్తున్నాం.,0
ltrc_tel_train_124,"ఎంపీ స్థానాల్లోనూ నిరాశే మిగిలింది.
",0
ltrc_tel_train_125,"దీంతో ఈ ద్వైపాక్షిక సిరీస్‌లో ఆసీస్‌కు కనీసం ఒక్క విజయం కూడా లభించలేదు.
",0
ltrc_tel_train_126,సురేష్‌ ప్రొడక్షన్స్‌ వారు ఈ సినిమాకు బ్యాకప్‌ అందించడం ప్రమోషన్స్‌ – రిలీజ్‌ విషయంలో కలిసొచ్చే అంశమే.,0
ltrc_tel_train_127,"ఓ మామూలు రివేంజ్‌ డ్రామా కథకు న్యూయార్క్‌ బ్యాక్‌ డ్రాప్‌ తీసుకొని దర్శకుడు తయారు చేసుకున్న కథనం ఆసక్తికరంగా అనిపించదు.
",0
ltrc_tel_train_128,"ప్రైవేట్ ట్రావెల్స్ యాజమాన్యం ఇలాంటి సంఘటనలు ఎన్ని జరిగినా వారు పట్టీపట్టనట్లు వ్యవహరిస్తున్నారు.
",0
ltrc_tel_train_129,ఈ లీగ్‌లో భారత్‌ నుంచి తొలి సీజన్‌లో ఒక్కడే ఆడగా ఈసారి మాత్రం పలువురు భాగస్వామ్యం అవుతున్నారు.,0
ltrc_tel_train_130,"ఎక్కడ తగ్గాయి అని ఆరాతీస్తున్నారు.
",0
ltrc_tel_train_131,"ప్లస్‌ పాయింట్స్‌ - అల్లు అర్జున్ ,యాక్షన్‌ సీన్స్ ,బ్యాక్‌ గ్రౌండ్‌ మ్యూజిక్‌.
",0
ltrc_tel_train_132,"అలాగే, వైకాపా అధినేత జగన్ మోహన్ రెడ్డి కూడా తన కుటుంబ సభ్యులతో స్విస్ పర్యటనకు వెళ్లి వచ్చారు.
",0
ltrc_tel_train_133,"నిర్మల్ జిల్లాలో 18 ఎంపీపీలకుగాను టీఆర్‌ఎస్ 13, కాంగ్రెస్ 5 గెలుచుకుంది",0
ltrc_tel_train_134,అయితే దీనిపై అధికారికంగా క్లారిటీ ఇవ్వలేదు.,0
ltrc_tel_train_135,"ఆదివారం సూపర్‌ 4 దశ మ్యాచ్‌లోనూ ఆడిన పాక్‌ ప్రదర్శన పెద్దగా ఆకట్టుకునేలా లేదనే సంగతి తెలిసిందే.
",0
ltrc_tel_train_136,బాలాజీ మోహన్‌ ఈ చిత్రానికి దర్శకత్వం వహించారు.,0
ltrc_tel_train_137,"ఇక తెలుగులో టాప్‌ కామెడియన్స్‌గా కొనసాగుతున్న వెన్నెల కిశోర్‌, శ్రీనివాస్‌ రెడ్డిలతో పాటు తిరిగి కామెడీ పాత్రలు చేస్తున్న సునీల్‌లు కొంత మేరకు నవ్వించే ప్రయత్నం చేశారు.
",0
ltrc_tel_train_138,"అయినప్పటికీ మంటలు అదుపులోకి రాకపోవడం తో  పెద్దాపురం, పిఠాపురం నుంచి కూడా అగ్నిమాపక శకటాలను తీసుకొచ్చి మొత్తం 9ఫైరింజన్ల సాయంతో మంటలు అదుపు చేస్తున్నారు",0
ltrc_tel_train_139,"మృతదేహాన్ని జయరామ్‌ మామ గుత్తా పిచ్చయ్యచౌదరి, సోదరి సుశీల, మేనకోడలు, ఇతర బంధువులు, బ్యాంక్‌ అధికారులు పరిశీలించారు",0
ltrc_tel_train_140,మా లుక్‌ను హేళన చేస్తున్నారు.,0
