uid,text,label_yn
macd_tel_train_49,హాయ్ ఫ్రెండ్స్ గుడ్ మార్నింగ్ మన సాయి ధరమ్ తేజ్ గారికి బైక్ యాక్సిడెంట్ వల్ల కొంచెం ఆరోగ్యం బాలేదు కదా ఫ్రెండ్స్ అందుకు మనందరం కూడా మన దేవతామూర్తులు అందర్నీ కూడా మనస్ఫూర్తిగా ప్రార్థించండి సాయి ధరమ్ తేజ్ గారికి ఆయన ఆరోగ్యం బాగుండాలని ఆ విఘ్నేశ్వరుని సకల వరాలిచ్చే ఆ వెంకటేశ్వరస్వామిని సాయి ధరంతేజ్ గారికి ఆరోగ్యం త్వరగా కుదుటపడాలనీ  త్వరగా కోలుకోవాలని మనస్ఫూర్తిగా సహృదయంతో మన దేవత మూర్తుల నందరిని కోరుకుంటున్నాను ప్రార్థిస్తున్నాను,1
macd_tel_train_50,నజీర్ లంజ  ని అమ్మ గుద్దలో బాదం కాయలు వేసి దెంగితే బాదం జ్యూస్ బయటికి వస్తుంది లంజ కడుపు నిండా తాగి ని దాహం తీర్చుకో,0
macd_tel_train_51,త్వరగా kolukovalani కొరుకుంటున్నాను,1
macd_tel_train_52,నా దోస్త్ గాడు ఒకడు ఉన్నాడు...కానీ ఈ పిల్ల వాడిని చేసుకుంటాదో...🤔 లేదో🤔......😜😆😂,1
macd_tel_train_53,"ఘోస్ట్ కర్రీ పుకూ ఆంటీ నిన్ను ఉంచుకూని నిన్ను నీ పిల్లల్ని పోసించుత ఒకసారి పుకూ చిపించు ఐబీ కి రా 😍😘😘,,",0
macd_tel_train_54,"టిడిపి గడ్డం బాబు గాడి సంక నాకి, ఇప్పుడు ఖాన్ గ్రేస్ లకు పోయి పప్పు రాహుల్ గాడిద ది చీకుతున్నాడు చెంచా గాడు  😂",0
macd_tel_train_55,సంధ్య ది adi,1
macd_tel_train_56,ఇక్కడ ఓపెన్ గా మాట్లాడితే ఈ అబ్బాయి గ్రూప్ లో చెప్పుతాడు ఏమో అని అమ్మాయి చాలా భయపడుతుంది కొందరు అబ్బాయి లు వల్ల అమ్మాయి లు మాట్లాడేలేక ఉన్నారు బ్రో,1
macd_tel_train_57,"రెండు వేల డెబ్భై లో జరిగిన విషయం గుర్తుంది. ఎందుకు చేసుకుంటారో కూడ చెప్పావ్ nice. ఆ లం** కొడుకు చచ్చిపోఇంది గుర్తుంది కానీ, మీ అమ్మ నాన్న నిన్ను అందర్నీ కాపాడే సైనికులు చచ్చిపోయారని గుర్తు లేదా. దింతో ఎం పని లవ్ ఐతే సెక్స్ టైంపాస్ వస్తాయి.పాపం సైనికులు కదా వాళ్లకి ఇవేం తెల్వదు. మంచి వాడు ఐనా చెడ్డ valiena కాపాడతారు. మీలాగా బాధ్యత లేకుండా ఉండరుగా... చ్చి ఎం బతుకు మీది",0
macd_tel_train_58,మూసుకొని ఉండు నీకు ముందు ఉంది పగిలిపోతుంది,0
macd_tel_train_59,ఎవరు ఆశపడుతున్నారే మిమ్మల్ని చూడాలని మీరే మొత్తం విప్పి చూపిస్తున్నారు సిగ్గులేకుండా దొంగ ముండ లారా,0
macd_tel_train_60,నీకు అందరు బేబీ లు పుచ్చు గళ్ళు బాగా దొరికారు షేర్ చాట్ నీ ఒక ఉపు ఉపుతున్నవ్ గా 😁😁😁ఫన్నీ,1
macd_tel_train_61,సామాన్యులుకు సమాధానం చెప్పరు చదువు ఉన్న వాళ్ళు అడగొచ్చు గా అన్ని అమ్మేస్తే ఆదుకోవాలి ఆంధ్ర 😡😡,1
macd_tel_train_62,ఏమయింది పాపకి హెల్త్ బాగోలేదా  ఎంటి చాలా బాగుంది తను దేవుడు ఎప్పుడు మంచివల్లనే తీసుకువెళ్ళి పోతాడు కథ  imiss u తల్లి,1
macd_tel_train_63,👁️💗👁️🌹👌🌹👌🌹👌🌹👌🌹 🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋🕊🦋💗🦋💗🦋💗🦋💗🦋💗🦋💗🦋🌹💗🌹💗🌹💗🌹💗🌹💗🌹💗🌹💗 సూపర్ సూపర్ సూపర్ సూపర్ సో నైస్  నైస్,1
macd_tel_train_64,నజీర్ బాషా క్రోమ్ లొ ఉన్నవ 😐,1
macd_tel_train_65,బాలు నీ అమ్మ పుకు పైన ఈకలను పెట్రోల్ పోసి నిప్పు పెడతా మాదిగ లంజాకోడక😁😁😁😁😁😄😄,0
macd_tel_train_66,నా కొడకల్లారా మీ ఇంట్లో ఆడవాళ్ళ పైన చేయండి ర ఫ్రాంకులు తూ మీ బతుకు చెడ,0
macd_tel_train_67,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన స్త్రీ పురుష వశీకరణం చేయబడును సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్: ☎️74.16.72.02.00.☎️djkz,0
macd_tel_train_68,Endhi బ్రో ఇది మొబైల్ కోసం కిడ్నీ అమ్మేశవ,1
macd_tel_train_69,రే తాగుబోతు కేసీఆర్ కొడకా మీ నాన్న అందరినీ ముంచి వచ్చాడు మీ నాన్న అందరినీ మోసం చేసుకుంటూ వచ్చాడు రా కుక్క,0
macd_tel_train_70,ముక్కు పుడక పెట్టుకో.. చాలా బాగుంటవు,1
macd_tel_train_71,ఏమిటి చేసాడే ముద్దుగుమ్మ నిన్ను ఆ బ్రహ్మ నీవల్లే నాజూకు పూల రెమ్మ పాల తో నా పూలతో నా రంభ ఊర్వశి మేనక చెమటతో నా ఏ వెట్టి చేశాడే టి టి టి టి పద్దు బ్లాక్ 🥻 అదిరింది,1
macd_tel_train_72,ఎవరు లేరు ఏంటి🍫🍫,1
macd_tel_train_73,నీ లాంటి కొజ్జా లంజలు ఉన్నారని తెలియక షాక్ అయ్యా...,0
macd_tel_train_74,హాయ్ మీరు చాలా బాగున్నారు,1
macd_tel_train_75,ఏడు జన్మల లో ఓకే ఒక జన్మలో అయినా దెవూడ   ...,1
macd_tel_train_76,📱 <number> 📞 స్త్రీ పురుష వశీకరణం ప్రత్యేకత జాతకం  ప్రేమ సమస్యలు వివాహ సమస్యలుభార్యాభర్తల సమస్యలు సంతాన సమస్యలు కోర్టు విదేశీయానం ఎలాంటి సమస్యకైనా పరిష్కారం చేయబడును📲 <number> 📲dgge,0
macd_tel_train_77,నాతో వచ్చేయ్ సుఖపెడుతా నీకు ఎంత తీట ఉందొ చూస్కుంటా దెంగుతే పూకూ చిటపండు అయిపోవాలి,0
macd_tel_train_78,"జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు స్త్రీ పురుష వశీకరణం చేయబడును ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్: ☎️❼❹❶❻❼❷⓿❷⓿⓿,☎️fydui",0
macd_tel_train_79,పనికిమాలిన ఎదవ వీడొక లంజా కొడుకు,0
macd_tel_train_80,"హెల్త్ బావుందా, హాస్పిటల్ నుంచి డిశ్చార్జ్ అయ్యావా",1
macd_tel_train_81,ఒసేయ్ లంజా నీకు ఎవరు ఈ పాట పెట్టుకో మనది,0
macd_tel_train_82,ఒరేయ్ వెధవ జాకెట్ నీకు అవసరమా రా దాని ధర ఎంతో ఆవులాగా ఆ డబ్బులు పెడితే కొన్ని వందల కుటుంబాలు కడుపు నిండింది రా జఫ్ఫా నా కొడకా,0
macd_tel_train_83,📱 <number> 📞 స్త్రీ పురుష వశీకరణం ప్రత్యేకత జాతకం  ప్రేమ సమస్యలు వివాహ సమస్యలుభార్యాభర్తల సమస్యలు సంతాన సమస్యలు కోర్టు విదేశీయానం ఎలాంటి సమస్యకైనా పరిష్కారం చేయబడును📲 <number> 📲fhjf,0
macd_tel_train_84,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞diod0s,0
macd_tel_train_85,ఐ ఆమ్ బిగ్ ఫ్యాన్ యు మేడం,1
macd_tel_train_86,కవితలను హీనంగా చూస్తాను అనుకోలేదు kushi garu ఆలోచించు కో సరిగ్గా రాయడం రాని నీవు కూడా  అన్నయ్య అనిన వాడిని block చేశావు అంటే  ఎక్కడికి పోతుంది సభ్య సమాజం ఎలా ఉంటుందో రేపటి తరం నీలాగా ఆలోచిస్తే  Chepandi భాను శ్రీ గారు  మి అక్క గొప్పతనం గురించి మీరు ఆలోచించండి na తప్పు ఉంటే నను అడగండnaawpostలోనే  భాను శ్రీ గారు ఎక్కడకి పోతుంది group లాలో మాట్లాడుకొని ib lo మాట్లాడుకొని ఎవరు ఎవరిని గురుంచి చెడుగా చెప్తే నమ్మే నీలాంటి వాళ్ళు ఉన్నత కాలం kushi ఆలోచించుకుని నికు ఇష్టం రేపటి రోజు నికు వాకాటి ఉంటుంది కాలం చలి కాలం next ఎండా కాలం  అదే నికు కూడా నను అన్నయ్య అని బ్లాక్ చేశావు new year lo నను నా మనసు తెలుసు నికు భాధ పెట్టవు గుర్తు పెట్టుకో kushi  నేను చాలా చాలా సున్నతమేన మనసు అని sc app lo అందరినీ తెలుసు నికు ఆ రోజు వస్తుంది కవితలు రాయటం కాదు అక్షరాలకు ఆకరాలకు తేడా తెలుసుకో  నీ post lo chusuko kushi  నీకన్న గొప్ప గా రాస్తాను నేను నిక్కాన్న గొప్ప గా మనిషి మనసు నేటి సమాజం మనుషుల జీవితాలు గురించి సమాజం గురుంచి రాయ్ medam kushi గారు  ప్రేమ విరహం గురించి raayaku plz ఆధి,1
macd_tel_train_87,గుద్దల దమ్మున్నోడు మల్లన్న ని డైరెక్టుగా ఢీ కొట్టండి చూద్దాం బోసిడికే లారా,0
macd_tel_train_88,భీంలనాయక్ సినిమా రీమేక్ అని చెప్పండయ్యా,1
macd_tel_train_89,ఇది ఒక బజారు ది ఒక అప్పుడు తండ్రి ని తిట్టి ఇప్పుడు కోడుకు మోడ్డ గుడుస్తూంది,0
macd_tel_train_90,మీరు చాలా సెక్సీ గా ఉన్నారు,1
macd_tel_train_91,ఎక్స్లెంట్ చేస్తున్నారు ఎక్కడ మీది,1
macd_tel_train_92,నీకు 10 కూడా బొక్కే,1
macd_tel_train_93,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞dmkds,0
macd_tel_train_94,ఓ వ్యక్తి తన భార్యకు తెలియకుండా మరో మహిళతో వివాహేతర సంబంధం కొసాగిస్తున్నాడు. ఆమెతో గుట్టుచప్పుడు కాకుండా రాసలీలలు సాగిస్తున్నాడు. అయితే ఈ విషయం అతని భార్యకు తెలిసింది. దీంతో అక్కడ ఊహించని పరిణామాలు చోటుచేసుకన్నాయి. ఈ ఘటన పశ్చిమ బెంగాల్‌లోని (West Bengal) డార్జిలింగ్ జిల్లాలో చోటుచేసుకుంది. వివరాలు.. డార్జిలింగ్ జిల్లాలోని నక్సల్బరీలోని (Naxalbari) కిరణ్ చంద్ర టీ గార్డెన్ (Kiranchandra tea garden) ప్రాంతంలో రూపశ్రీ సర్కార్ దాస్(39)తన భర్త సుదీప్త దాస్ కలిసి నివాసం ఉంటుంది. కొన్నేళ్లు వారి జీవితం హ్యాపీగా సాగింది. సుదీప్త దాస్ కిరణ్ చంద్ర టీ గార్డెన్‌లో హెడ్ కర్ల్క్‌గా పనిచేసేవాడు. వీరికి ఒక బిడ్డ కూడా ఉంది. అయితే కొన్ని సంవత్సరాల క్రితం నక్సల్బరీ టీ గార్డెన్ ప్రాంతంలోని జాబ్రా సెక్షన్‌కు సుజాత బారాక్‌తో రూపశ్రీ భర్త వివాహేతర సంబంధం (Extramarital Affair) పెట్టుకున్నాడు. సుజాత‌కు కూడా ఇదివరకే వివాహం జరిగింది.,0
macd_tel_train_95,చెప్పులు ఇప్పు 😡😡😡😡ముండా,0
macd_tel_train_96,జెర్రీ ఎన్ని ప్రాపర్టీస్ సేవ్ చేసుకున్నావే ఇప్పటికీ🙄,1
macd_tel_train_97,"ఒక ఊరిలో గుడి లో రాత్రి 8 కి గంట దొంగలెత్తు కెళ్ళారు, పూజారి చూసుకొని పోలీసులకి చెబుతాడు …. పోలీసులు ఎంక్వైరీ కి గుడికి వచ్చి పొద చాటున వున్ననాగార్జున, రమ్యకృష్ణ అనే జంట ని పట్టుకొని ఎరా గుడిలోపల గంట దేన్గింది నువ్వేనా ? అని అడుగుతారు .,.. లేదు సార్… నేను అరగంటే దేంగా …..కావాలంటే ఈ అమ్మాయిని అడగండి. 😆😆😆😆",0
macd_tel_train_98,నిన్న నైట్ సంజు అన్న వచ్చిండు అది కూడా...👈నాకు అపుడే అర్థం ఐనది,1
macd_tel_train_99,పికావు లేర ఆతులు,0
macd_tel_train_100,ఆంటీ మీరు మీ స్మైల్ తో సగం ప్రజలున్ని చంపేస్తున్నారు,1
macd_tel_train_101,కేంద్రం ఫుల్ లాభాల్లో ఉంది ఎందుకు అంటే ప్రభుత్వ ఆస్తులని అని అమ్మేస్తున్నారు  కదా  అమ్మినా అంత సులువు  కాదు సంపాదించడం,1
macd_tel_train_102,మీకు ఏమి పని లేదా హిజ్రాలు అందరూ ఫొను లొ వస్తున్నారు,0
macd_tel_train_103,నీ కోతి మొఖం ల ఎవ్వరూ వుండరు నువ్వొక్కడివే ఉంటావ్,0
macd_tel_train_104,గీత నేను అమ్మాయి ni కూడ ఉన్న 🙄🙄😩😩👩‍🦯👩‍🦯,1
macd_tel_train_105,"ఇలాంటి నా కొడుకులు చాలా మంది ఉన్నారు. రీసెంట్ గా మా విలేజ్ లో గోమాత మీద లైంగిక ఆగత్యం చెయ్యటానికి ప్రయత్నించాడు. వాడ్ని చెట్టు కి కట్టి తొడ అంత వాతలు పెట్టారు..... అంత కామం ఉంటే పెళ్లి చేసుకొని పెళ్ళాలపైన మీ ప్రయత్నాలు చెయ్యాలి. అంతే గాని ఇలా ముగా జెవులు, పసి పిల్లలు. పైన కాదు రా లం..... రా 😡😡😡😡 తూఫ్ మీ బతుకులు.... మిమ్మల్ని కన్నా తల్లి తండ్రులు సిగ్గు తో చాచెపోతారు రా 😔😔😶😶😶",0
macd_tel_train_106,నీకెందుకే మా వాళ్ల గురించి నీకెందుకే,1
macd_tel_train_107,"🕉✝☪శ్రీ మధురై మీనాక్షి అమ్మ అమ్మ జ్యోతిష్యాలయం   గురూజీ రాజు    <number> -- <number> 📲📱సృష్టిలో సమస్యలు లేని వరంటూ ఎవరు ఉండరు....... 📝విద్య,........... 👩‍🎓ఉద్యోగం,..............  ✈️విదేశీ ప్రయాణాలు,........... ♥️ ప్రేమ,........... 🤵👰పెళ్లి,............. 🏤కోర్టు సమస్యలు,............ 👨‍👩‍👦‍👦భార్య,భర్తల మధ్య అనుమానాలు ,............. 🏡ఇంట్లో మనశ్శాంతి లేకపోవుట,.......... 💵డబ్బు నిలకడ లేకపోవుట,........... 👨‍👧‍👦 సంతాన సమస్యలు,.............  నరధిష్టి,🐍నాగదోషం,.............. 🌑నవగ్రహ దోషాలకు,...........  ⚛️పూజలు చేయబడును,.......... ఎటువంటి సమస్యలకైనా,............ ప్రత్యేక పూజలు చేసి 11 రోజుల్లో ఖచ్చితమైన పరిష్కార మార్గం చూపబడును.                   📲📱cell  <number> -- <number> 📲🕉✝☪",0
macd_tel_train_108,అన్నా నీ బాధ ఏంటి అన్నా పొంగులు ఈ బాధ ఏందో చెప్పు ఒకసారి నీకు విలువ లేదు విలువ లేదు అంటావు ఇలా మాట్లాడితే విలువ కాదు ఎర్రి పప్ప ఎర్రి పూకా,0
macd_tel_train_109,నీ దేశం గుద్దల మొడ్డ ఎక్కటోడివిరా నీవు నీ పాట ఏల్లహే...,0
macd_tel_train_110,మీ నడుము సూపర్ ముఖ్యం గా చెప్పాలి అంటీ అ బొడ్డు వొంది కదా తేని వేసి నాకాలని వొంది సూపర్ గా వొండి,1
macd_tel_train_111,ఫన్నీ నీ అందగాడి బొచ్చు నాగు పాము పడగ లాగా లేచింది😂😂😂,1
macd_tel_train_112,అబ్బా నీ అన్న మోహన్,0
macd_tel_train_113,<<<[]𝗣𝗥𝗔𝗕𝗛𝗔 𝗔𝗠𝗠𝗔 𝗦𝗘𝗫𝗬[]>>> నీ పిచ్చి తల్లి పొట్ట కోసి పేగులు కొక్కానికి వేలాడ తీస్తా 😆,0
macd_tel_train_114,"రావణ్ లంజాకొడకా ని కన్న తల్లి గుండెల మీద గుద్దితే, ని తల్లి రొమ్ములు అదురుతున్నాయి తిక్క పూకు లంజే 🙄",0
macd_tel_train_115,నా మడ్ద లో,0
macd_tel_train_116,శోభనం పెళ్లికూతురు లో ఉన్న వెయిట్ సారీలు  తాళి కట్టి అమ్మ ఫస్ట్ నైట్ చేసాము అన్నట్టు ఉంది నాకు  నువ్వు అంటే చాలు నిన్ను పెళ్లి చేసుకుంటాను,1
macd_tel_train_117,అకౌంట్స్ ప్రైవేట్ లో పెట్టుకుంటున్నారు నాకు భయపడి ఇక్కడ రిపోర్ట్ ఐతె ఐబీ లో గిటార్ వాయిస్తా అనీ ఉచ్ఛ 😁😁,0
macd_tel_train_118,సీతా కొక చిలుక,1
macd_tel_train_119,సూపర్ నైస్ ట్రస్ట్,1
macd_tel_train_120,జాతకం 🌹చెప్పబడును 🌺 ఇంకా ఎటువంటి 💐 సమస్యలు ఉన్న 🏵️ గురువు గారిని 🌺సంప్రదించండి📞📱⑧⑨⑦⑧⑤④⑦⑧⑦⑨,0
macd_tel_train_121,అవును కాని.! రాత్రి టైం లో మనల్ని అర్థం చేసుకొనే వారు కంటే..! మనల్ని ఆపర్ధం చేసుకున్న వారే గుర్తు వచ్చి...బాధ పడుతూ...ఉంటాం..కాని ఒకటీ...జరిగేది తెలియదు జరగ పోయేది తెలియదు...కాబట్టి ప్రశాంతంగా నిద్ర పోవటం మంచిది మనకే గుడ్ నైట్ రా చెల్లి బంగారం..❤️🌹🍫🍨,1
macd_tel_train_122,ఫేక్ లంజాకొడకా నీ లవర్ ఘోస్ట్ గుద్దని నవ్వారితో బిగియించి సళ్ళ మీద సలపరం వచ్చే వరకు పిసుకుతా గాలికి తిరిగే గాలి లంజా కొడకా 😆😆,0
