uid,text,label_yn
macd_hi_train_37,बाप के कपड़े उतर गए बेटी के पहनवे में बेटी ने कपडे उतर दिए फ्लोवर बढ़ाने में,1
macd_hi_train_38,इन साले के खानदान है तो इस देश को लूट लिया बर्बाद कर दिया,1
macd_hi_train_39,"भैया बोला बहना प्यारी, तू है मेरी रा जदुलारी, आंच ना आ ने दूंगा तुझ पे ये मेरा है वादा तुझसे!",0
macd_hi_train_40,"फेंक लो जितना लम्बा फेंक सकते हो , पप्पू मूत्रजीवीयों",1
macd_hi_train_41,"ये को किसानों के बड़े  हम दर्द बनते है ,,यही लोग १ रुपया किलो रेट bdh जाने पर हिजरो की तरह नंगा नाच करते हैं।",1
macd_hi_train_42,धारा 302 लगा दो साले पर,1
macd_hi_train_43,चोर जीते या डाकू अपने को क्या देश को तो सभी लूट रहे हैं,1
macd_hi_train_44,गजब मेडम जी वो क्या बात है जी❤️❤️❤️❤️❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️🌹❤️,0
macd_hi_train_45,कुत्ते के भी नसीब देखो।😍😍😍😝😝,0
macd_hi_train_46,टीवी📺 और मोबाईल से.... धन्यवाद🙏💕.,0
macd_hi_train_47,आवा गर्मी देती हो,1
macd_hi_train_48,"""एक कंजूस अपने बच्चे को पिट रहा था😋 पड़ोसी ने पूछा- क्यों पीट रहे हो😈  कंजूस-इसको बोला एक सीढी छोड़कर चढ़, चप्पल कम घिसेगी😛  नालायक 2 सीढ़ी छोड़कर चढ़ा, पाजामा फाड़ दिया.😳🤣🤣🤣🤣🤣",0
macd_hi_train_49,तुम्हारे दूध इतने सुन्दर है तो वो कितनी सुंदर होगी,1
macd_hi_train_50,दुनिया में चुतियो की कमी नहीं है l एक धुंडो तो सौ मिल जाते है l Hopless,1
macd_hi_train_51,कमेंट पढ़ कर मजा आ गया मैं  तो कमेंट पढ़ने आया हूं और हमारे जैसे कौन-कौन है कमेंट पढ़ने वाले,0
macd_hi_train_52,कुत्ता ही मिला था,1
macd_hi_train_53,🙏🙏आजाद देश भारत मे जितनी महीलाऐ आजाद हैं।सायद दूनिया मे कही नही होगीं।बस फर्क इतना है। कि अमीर घऱ से लेकर ओफिस तक हर जगह आजाद है।और वही गरीब इनकी झुठन साफ करने से लेकर ले्टीगं बाथरूम साफ करके गुलाम हैं। अमीर आजाद है। गरीब गुलाम है।🙏🙏,0
macd_hi_train_54,आप रूकजाओ बहुत पेसा कमा लीया,0
macd_hi_train_55,ठीक हुए चोदने के बेचाब नहीं आता है इसके बारे जब दिल को कहीं आराम नहीं सकता❤️,1
macd_hi_train_56,मैं आपका यूट्यूब चैनल देखती हूं और आप जो इस तरह आम पर ही वीडियो बनाते हो और स्नैपचैट पर में बहुत सारी वीडियोस देखती हूं और आप बहुत अच्छी वीडियो करा बनाते हो और बहुत मेहनत करते हो इसलिए ऐसे ही मेहनत,0
macd_hi_train_57,लोग कैसे कांग्रेस के 70 साल के बलिदान को भूल सकते है,0
macd_hi_train_58,कुरकुरे खाया करो 🤭🤪🍎,0
macd_hi_train_59,अनजान से निकालो मेरा दम घूट रहा है वहां ☹️😭,1
macd_hi_train_60,🙏इसलिए घूमने से पहले पैसा कमा साले सब बात करेंगे🙏,1
macd_hi_train_61,"साड़ी हमारा भारतीय परिधान है ,इस पर रोक कैसे हो सकती है, यह रेस्टोरेंट बंद करा जाए",0
macd_hi_train_62,कोई आनलाईन है तो कम से कम गुड आफ्टरनून बोल दो जी 🍫🍫🍫🍫🍫,0
macd_hi_train_63,कुट्टी कुट्टी कुट्टी परी है तू,1
macd_hi_train_64,"कुछ जनता की आदत है,कि कुत्ता पागल हो जाय तब भी उसको पालते रहते चाहें कुत्ता काटने की सुई लगवानी पड़े",1
macd_hi_train_65,देव से पूछो अंजलि कुछ ना कहो चुप ही रहो देखो धड़कन कहती है,0
macd_hi_train_66,लव फोर इवर।वन साइडेड की कल्पना नहीं आ रही है,0
macd_hi_train_67,जय श्री राम जय जय श्री राम शर्म करो जिनको राम के नाम से शर्म आ रही है,1
macd_hi_train_68,दिल तोड़ के हंसती है मेरा वफाऐ मुझे याद करेगी,0
macd_hi_train_69,आप ये वीडियो डिलीट कर दीजिए ये वीडियो सही नहीं है,1
macd_hi_train_70,आपके मांग में सिंदूर भी नजर आ रहा है।,1
macd_hi_train_71,एकदम चुटिया खोल कर दिखा दे तू तो कितना बढ़िया रहते हमार जा,1
macd_hi_train_72,सुन सुन नन्हे लोरी की धुन,0
macd_hi_train_73,वीडियो पर जो लिखा है असके बाप को डसे और विडियो बनाया है तेरी मां कि चुत,1
macd_hi_train_74,पढ़ोगे तो जरूर पढ़ पाओगे ।  कुछ और करने से अच्छा सिलेबस ही खतम कर जाओगे,0
macd_hi_train_75,मैंने भी आपकी वीडियो शेयर कर दिया है जी हां दोस्त आप 💝💝💝💝❣️❣️❣️💖💖👌👌👌🌹🌹🌹,0
macd_hi_train_76,बहुत बहुत सुन्दर लग रही हो जी,0
macd_hi_train_77,साले कुते तू कॉग्रेसी चमचा है,1
macd_hi_train_78,बोलो साक्षी जी कितने साल की हो,0
macd_hi_train_79,👉👉देखो जब तुम सब बहुत दुखी हो बहुत उदास खूब परेशान हो  और चिंता चीख चीख कर कह रही। है की 👉अब कुछ नहीं हो सकता तुम्हारा मरने   का मन और जब तुम्हे लगने लगे की जिंदगी साला अब कुछ नहीं बचा है 👉तब उस  समय मुझे याद करो,0
macd_hi_train_80,पासवर्ड देने के बाद v ट्रस्ट n होता लोगो को,0
macd_hi_train_81,केर के पेड़ पड़ पत्ता नही  ऐसा पेड़ सब्जी का होता नही की पपत्ते ना हो हर सब्जी में। पत्ता रहता है,0
macd_hi_train_82,बता दो ना दिल में क्या है तुम्हारे,0
macd_hi_train_83,"कुछ तो जादू है सांवरे ... आप की इन आंखों में ❤️ जब से इन आंखों को देखा है"" राही"" कुछ और दिखता ही नहीं 😊😊",0
macd_hi_train_84,अब तबीयत कैसी है बेटा अब ठीक हो अच्छे डॉक्टर को दिखा लेते🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹👌👌👌👌👌,0
macd_hi_train_85,भाई  ताला चाहिए,0
macd_hi_train_86,ऐसे ही अपना जवानी दिखाओ तभी तुम जैसे लड़की को देख कर कोई लड़का बिगड़ता है,1
macd_hi_train_87,ताई खुप सुंदर 👌👌🌹🌹,0
macd_hi_train_88,आई लव यू जान आपसे बहुत प्यार करता हूं हमारा मोबाइल नंबर ले लेना,0
macd_hi_train_89,मतलब नंगे नाच करना कितना पसंद है लोगो को,1
macd_hi_train_90,दो घंटे रोने के बात अप तो बची हो गोई 🤭😛😜😝🤭,0
macd_hi_train_91,"BJP एक अकेली ऐसी पार्टी है जिसके नेता तो गांधी को पूजते हैं और उनके वोटर नाथूराम को😂ओर दोनो में इस बात को लेकर कोई झगड़ा भी नही😜,😝😝",1
macd_hi_train_92,सही है  बेकदर नहीं .....पत्थर के सनम 😂😜 पुरे हरामी है हम ........मेरे जैसी हरामी कही ढुंडकर,1
macd_hi_train_93,भाई चुनाव के चक्कर में सरकार कुछ भी कर सकती है पेपर रध करना तो बहाना है,1
macd_hi_train_94,मनुष्य एक है साले चमार कह रहा है mother chod,1
macd_hi_train_95,डकैत कोई किसान नहीं है  असली किसान खेतो पर है  नकली किसान आन्दोलन कर रहे हैं।,1
macd_hi_train_96,तुम दोनों को कोई काम नहीं है क्या पागल है बेवकूफ साले बेकार,1
macd_hi_train_97,"कभी उनकी याद आती है  कभी उनके ख्व़ाब आते हैं,, मुझे सताने के सलीके तो उन्हें बेहिसाब आते हैं....!!💔",0
macd_hi_train_98,तेरे प्यार में पाग,0
macd_hi_train_99,तब तो साला में टमाटर के पेड़ के पास एक दर्जन केला ही रख दूंगा🤣🤣🤣🤣😜😜😜😜😜,1
macd_hi_train_100,साले भोसड़ा अपने बोलने का तरीका बदल ले,1
macd_hi_train_101,हम आपको सपोर्ट करते रहेंगे 👍👍,0
macd_hi_train_102,गुड मॉर्निंग शेर कर दिया,0
macd_hi_train_103,गुड मॉर्निंग जी ☕☕🌹🌹🍔👈,0
macd_hi_train_104,नानी ने तो बताया ही नहीं की गान्ड में कीड़ा है,1
macd_hi_train_105,दिखाने से तो अच्छा है च** मरा ले तू 🍌🍌🌽🍌👌,1
macd_hi_train_106,मादरचोद  कौन जाएगा कौन रहेगा सब समझ आ जाएगा कुछ दिन में,1
macd_hi_train_107,यह प्रोटीन ड्रिंक के लिए मैं तरस रहा साले यह प्रोटीन भी पुरानी मेला में,1
macd_hi_train_108,ए  जन्नत अपनी औकात में रहना  हम तेरी जन्नत की मोहताज नहीं   हम श्री राम जी के चरणों के बासी हैं  वहां तेरी कोई औकात नहीं❌   जय जय श्री राम🚩🙏,1
macd_hi_train_109,🙏🙏जय श्री राम 🙏🙏,0
macd_hi_train_110,तू ना कुछ बडा कर ठीक है तू समझ रही है ना मै क्या कहेना चाह रही हूँ अगर नही समझ रही हैं तो सुन तू ना vi f  बना लोग इसे भी जादा पसंद करेंगे sali कुतीया 😡,1
macd_hi_train_111,मेरी भी दो बेटियां हैं मैं भी बहुत प्यार करती हूं मेरी बेटियां लव यू  मेरी भी मां मैनू बहुत प्यार करती है लव यू मां,0
macd_hi_train_112,👌🥀❣️❣️ सुंदर❣️❣️🥀👌         👌💗❤️ बोहोत ही सुंदर❤️💗👌,0
macd_hi_train_113,खुद को देख,0
macd_hi_train_114,दुर की दोस्ती👫 भी कमाल की होती है🌹 मिलना कहा होता है सिर्फ बात ही तो होती है🌹,0
macd_hi_train_115,इतने संस्कारी वीडियो देखने के बाद मे अपने नेत्र दान कर दूंगा😌😌,0
macd_hi_train_116,मंदिर में आकर भी रंडियों वाला ही वीडियो बना रही है,1
macd_hi_train_117,दुआ करों नामीबिया न्यूजीलैंड को हराये  और न्यूजीलैंड अफगानिस्तान को  और सारे बचें मैच जीते बड़े बड़े अंतर से,0
macd_hi_train_118,मगर हम तो कमेंट दिमाग से कर रहे हैं ❤️🎄🎄🌾 तुम्हें अपने दिल से याद कर रहे हैं 🌹🌹🌹❤️❤️🙋‍♀️ तुम मानो या ना मानो तुम्हारी मर्जी 💚💚🎄🎄🌾🌹🙋‍♀️ फिर भी तुम्हारी हम फरियाद कर रहे हैं 💚💚🎄🌾❤️❤️💚💚🌹🌹🙋‍♀️ ठीक है ओके फिर मिलेंगे जय हिंद जय श्री राम जय श्री राम 🙏🙏🙏🙏🙏🙏🇳🇪🇳🇪🇳🇪🇳🇪🇳🇪,0
macd_hi_train_119,फोन तो ले लो कवर से काम चला रहे हो के,0
macd_hi_train_120,बिल्कुल देर से बोलना नीतू को सुन लेगा 🤪💋💯🎲🍓🌺💕🌼🤗👈✌️💞,0
macd_hi_train_121,ग़रीबी मौत से भी बत्तर है मेरे दोस्त मौत आ जाये पर मेरे दोस्त गरीबी न आये किसी को😥😥😥🙏🙏🙏,0
macd_hi_train_122,😡😡😡😡😡😡😡😡😡😡😡😡😡😡इतना क्यों पहन रखी हो इसे भी उतार देना चाहिए और माँ बाप का नाम रोशन करना चाहिए 😡😡😡😡😡😡चुड़ैल,1
macd_hi_train_123,😀प्राजक्ता आप इतने अच्छे सोंग कहां से ढूंढते हो क्या ये सारे गूगली है देती है ?😀😀😀😀,0
macd_hi_train_124,इसमें वायरल करने वाली कौन सी बात है यह भड़वे तो काम ही यही करते हैं,1
macd_hi_train_125,कठमुल्लों की बहुत जली होगी,1
macd_hi_train_126,Oh बहन के लंड 🤣😂🤣😂एक. I'd ओर चहीये तो भेज तेरी बहन को,1
macd_hi_train_127,उनकी पारटी को देखना है यादव साहब आप के वंशजो को देखो जिनाहोने भगवे को ही भुन डाला था कार सेवको को ईसलिए उनसे टोटीचोरो से पुछो की भैसे चराते थे बाप दादा के तो फेक्ट्री तो दुर पंचर की दुकान भी नही थी आज ईतनी जमीन जायदाद खरबो की मिलकत आई कहा से एक यादव से गाऊ ग्रास चारा डकार लिया जेल होआऐ नेशर्मा फिर भी बडे गर्व से बैठा है दुसरा अभी गया नही लिस्टेड है आय से अधिक सम्पति मे पुछना उनका भी लिखो भाई तेरे स्वजातीय बंधुहै,1
macd_hi_train_128,दस साल मे उसका शॉट बी फाटा नही बुड्ढा अभी हुआ नही और बच्चे बडे हो गये दस साल बाद भी उसका का शर्ट वही का वही,1
macd_hi_train_129,🚩🚩🚩जिन्हे देश को लूटने का मौका नहीं मिला वो लोग BJP को छोड़ कर भाग रहे हैं। 🚩🚩🚩,1
macd_hi_train_130,क्या सेक्सी है,0
macd_hi_train_131,मैंने भी आपकी वीडियो शेयर कर दिया है जी हां दोस्त आप भी करो 💖💖💖❤️❤️❤️❤️🌹🌹🌹🌹👌👌,0
macd_hi_train_132,सलमान खुर्शीद तू अपने अल्लाह से दुआ मांग तू हिन्दुस्तान में है अगर तू तालिबान में होता तो तुझे अपनी औकात का पता अब तक लग चुका होता,1
macd_hi_train_133,आभि तो मार डालनेकी मीटिंग चालू होगई है साले,1
macd_hi_train_134,वाह ji सरम भी नहीं आई का तुझे,1
macd_hi_train_135,चाँद की चाँदनी हो तुम तारो की रोशनी हो तुम सुबह की लाली हो तुम मेरे दिल में बसी हुई एक आशिक़ी हो तुम !,0
macd_hi_train_136,लगता है कोई pel rha hai अंदर,1
macd_hi_train_137,Rcb बीबी के चक्कर मे सब पडे है   मारते थे छक्का अब चौका भी नही लगता  कोहली,1
macd_hi_train_138,कपड़े तो बदल देता ईनके विडियो बनाने से पहले,0
macd_hi_train_139,तुम्हारी xxxx वीडियो जितनी अच्छी नहीं लगी जितना insta wali lgti hai,1
macd_hi_train_140,ये सब मोदी के पालतू कुत्ते है 😁😁,1
macd_hi_train_141,ये चमचे तो बाते ऐसे करते हैं जैसे मोदी जी से पहले कांग्रेस ने हमारे देश को अमेरिका और इंग्लैंड जैसे बना दिया था हद है यार चमचागिरी की😡😡,1
macd_hi_train_142,जय माँ कालका 🙏,0
macd_hi_train_143,हरामखोर यांचे भ्रस्ट सरकार महारष्ट्राची वाट लावली नालायक,1
macd_hi_train_144,"आज जिस 2021को दफन कर रहे हो ठीक उसी प्रकार एक दिन उसको भी दफन करोगे जिसका तुम वेलकम कर रहे हो 2022 का सबको पता है मरने के बाद अपने मां बाप को भी लोग घर से बाहर ही रखते हैं, जब लोगों को अपने मां बाप से मोह भंग हो सकता है तो 2021क्या चीज़ है।",1
macd_hi_train_145,कभी हम गलत नही होते हमारे हालात ही ऐसे होते है की ना चाह कर भी हमे वो करते है जिसकी हमने कभी कल्पना नही की होती है,0
macd_hi_train_146,जय शनि देव 🙏🙏🙏🙏,0
macd_hi_train_147,🐖🐖🐖 सुवर हे ये,1
macd_hi_train_148,पेहले अपनी गांड को समाल ले 😠😠,1
macd_hi_train_149,तो गांड मरवा लो,1
macd_hi_train_150,सांड जैसा लडती है ही अब दिखने भी लगी,1
macd_hi_train_151,तुम भी जानती हो इसे फिर भी तुम लेडी होकर दुसरी लेडी को कीचड़ में फेंक ती हो,1
macd_hi_train_152,कालु ही तो है,0
macd_hi_train_153,जब उसके मां-बाप ही कुत्ता कुतिया है तो यह तो कुत्तिया निकलेगी,1
macd_hi_train_154,नहीं निभाते यार,0
macd_hi_train_155,आप लोग तो भूल जाते हो,0
macd_hi_train_156,सारे कांड छुपे होते होते है फोन में । यू ही नहीं पासवर्ड लगाए जाते🤣🤣,0
macd_hi_train_157,दीदी कास्ट बहुत अलग है घरवाला कभी रेडी नहीं होंगे,0
macd_hi_train_158,दिल का हाल सुने दिल वाला,0
macd_hi_train_159,बहुत खूबसूरत लगती हो वीडियो बनाती हो तो,0
macd_hi_train_160,कैसे हो जी मैडम जी,0
macd_hi_train_161,क्या हु आ है लडकी यो को सुपर इस्टार बनना है क्या कुछ सरम करलो भाईअपना नही तो मा। बाप। का,1
macd_hi_train_162,अबे कुत्ते के मुंह के नमाज का मजाक मत बनाओ,1
macd_hi_train_163,Wow साली लव यू स तने,0
macd_hi_train_164,अरे बाप रे बाप सर्दी में अध्य बाजू वाली शर्ट पहनते हो आपको सर्दी नहीं लगती अरे फिरोज भाई अगर बुखार हो गया फिर फिर मुझे आना पड़ेगा आपको दवाई खिलाने👍🌼🌾🌼🌾🌼🌾🌼🌾🌼🌾🌼🌾🌾🌼🌾🌼🌾🌼🌾🌼🌾🌼,1
macd_hi_train_165,पेन देने से अच्छा उसे उसकी जरूरत का सामान देना चाहिए था उसके काम आता वो आई फोन चला के क्या करेगी ये मेरी सोच है बाकी जो आपने किया उसके लिए 🙏🙏🙏🙏,0
macd_hi_train_166,मेरा भी नो का हो सके जरूरी परे,0
macd_hi_train_167,लाल रंग खतरे का सूचक है । जनता सावधानी से इन  दोगलों को पहचाने। सिर्फ BJP को ही वोट करें।,1
macd_hi_train_168,भाव तो पेट्रोल के बड़े हैं 🙄🙄🙄🙄 तुम्हारे भी भाव कुछ कम नहीं हैं 🤔🤔🤔 सुन रहे हो 🗣️👂 फलाने तुम ही को बोल रही हूँ 👊🏻👈,1
macd_hi_train_169,ओवळून घेतो की काय राहुल विडिओ बनवायच्या अगोदर,0
macd_hi_train_170,पुरी तरहां से फुल मौसम में लग रहे दोनों खड़े खड़े ही ले रहा है उसकी घुसा दे पुरा ले मजा,1
macd_hi_train_171,दिल ही दिल कहा है अब  सीसे से बि नाजुक होता था  पर दिल लगाने वाले पत्थर बन गया है,1
macd_hi_train_172,लडको का दिल गर्ल्स हॉस्टल होता है 🙄 तुम भी आओ तुम भी आओ,0
macd_hi_train_173,जय श्री राम सिया राम मै सब जग जानि  करहू प्रणाम जोर जुग पानी,0
macd_hi_train_174,बुर दिखा दे रडी तुम हो काम वाली बेशर्म बेशवा,1
macd_hi_train_175,"अल्लाह से ये दुआ भी कर लो कि अब फतवा जारी करना भी करें ये इस्लाम प्रेमी मौलाना,",0
macd_hi_train_176,बहोत सेक्सी लग रही हो आप मॅडम 💋💋,1
macd_hi_train_177,दूध का दूध पानी का पानी 😄😄,0
macd_hi_train_178,Ha aa jayegi n बेईमानी करके ईवीएम में गड़बडी करके,0
macd_hi_train_179,दोस्ती मे दोस्त दोस्त का खुदा होता है महसूस तब होता है जब एक दोस्त दूसरे से जुदा होता है 😢 😢 😢,0
macd_hi_train_180,"सफलता कदम चूमती रहे, खुशी आसपास घूमती रहे, यश इतना फैले कि कस्तूरी शरमा जाये, लक्ष्मी की कृपा इतनी हो कि बालाजी भी देखते रह जायें शुभ दिवाली Jay mata di",0
macd_hi_train_181,लैंड है लोगी का,1
macd_hi_train_182,पागल औरत डंकी वीडियो बना लिया कर वैसे भी तेरी सकल अची नही है🤭,1
macd_hi_train_183,हाय रे बप्पा कैसा जमाना आ गया है 🤦‍♀️🤦‍♀️🤦‍♀️,1
macd_hi_train_184,बहुत ही अच्छा है ♥️♥️❤️🧡💛,0
